name,address,lat,lon,ElecDayVotes,EarlyVotes,BallotsCast,WaitTimeHr
La Mesa Junior High School,26623 May Way Santa Clarita CA 91351,34.40758,-118.48338,945.0,255.0,1200.0,1.12
SpiritWorks Center for Spiritual Living,260 N Pass Ave Burbank CA 91505,34.15482,-118.34504,606.0,106.0,712.0,2.07
Venice Skills Center,611 5th Ave Venice CA 90291,33.99577,-118.47303,608.0,150.0,758.0,1.62
National Council of Negro Women,3720 West 54th St Los Angeles CA 90043,33.99286,-118.33853,608.0,133.0,741.0,0.75
LA Mission College,13356 Eldridge Ave Sylmar CA 91342,34.31511,-118.42005,727.0,300.0,1027.0,0.22
La Puente Community Center,501 Glendora Ave La Puente CA 91744,34.02612,-117.95154,948.0,127.0,1075.0,1.02
Short Avenue Elementary School,12814 Maxella Ave Los Angeles CA 90066,33.99009,-118.43196,609.0,395.0,1004.0,2.3
La Tijera K-8 Academy of Excellence,1415 N La Tijera Blvd Inglewood CA 90302,33.98121,-118.36882,1247.0,344.0,1591.0,1.88
LA Valley College,5800 Fulton Ave Valley Glen CA 91401,34.17918,-118.42236,1012.0,353.0,1365.0,2.3
Lynwood Worship Center,11984 Santa Fe Ave Lynwood CA 90262,33.91882,-118.21767,611.0,68.0,679.0,1.38
Laborers Union Local 300,14800 Devonshire St Mission Hills CA 91345,34.25694,-118.45474,1151.0,434.0,1585.0,0.87
Topanga Library,122 N Topanga Canyon Blvd Topanga CA 90290,34.08991,-118.60341,612.0,438.0,1050.0,2.35
Pan Pacific Senior Activity Center,141 S Gardner St Los Angeles CA 90036,34.07212,-118.35344,612.0,977.0,1589.0,2.85
Ladera Park,6027 Ladera Park Ave Los Angeles CA 90056,33.98606,-118.35957,705.0,198.0,903.0,1.1
Santa Monica Boulevard Community Charter School,1022 N Van Ness Ave Los Angeles CA 90038,34.08958,-118.31519,617.0,92.0,709.0,2.63
Lafayette Recreation Center,625 S Lafayette Park Pl Los Angeles CA 90057,34.06202,-118.28331,774.0,162.0,936.0,2.27
Los Angeles Elementary School,1211 S Hobart Blvd Los Angeles CA 90006,34.04768,-118.30565,617.0,136.0,753.0,2.38
Murphy Ranch Elementary School,16021 Janine Dr Whittier CA 90603,33.94668,-117.98764,621.0,114.0,735.0,0.47
Reseda Moose Lodge,17751 Saticoy St Reseda CA 91335,34.20875,-118.52045,621.0,289.0,910.0,2.6
Santa Teresita Hospital,819 Buena Vista St Duarte CA 91010,34.14184,-117.97921,622.0,556.0,1178.0,0.1
Lakewood Country Club,3101 Carson St Lakewood CA 90712,33.83342,-118.15421,900.0,242.0,1142.0,0.87
Lakewood Gardens Civic Assn,4217 Ashworth St Lakewood CA 90712,33.86812,-118.14294,670.0,88.0,758.0,1.55
Lakewood Marketplace,5464 Woodruff Ave Lakewood CA 90713,33.85622,-118.11693,782.0,423.0,1205.0,2.05
Lancaster Library,601 W Lancaster Blvd Lancaster CA 93534,34.69848,-118.14025,961.0,283.0,1244.0,0.48
Lawndale Library,14615 Burin Ave Lawndale CA 90260,33.89852,-118.35446,628.0,362.0,990.0,1.75
Lancaster Market Place,44950 Valley Central Way Lancaster CA 93536,34.69967,-118.17091,863.0,736.0,1599.0,1.67
Rowland Heights Park,1500 S Banida Ave Rowland Heights CA 91748,33.98965,-117.88006,629.0,142.0,771.0,0.78
Weingart East LA YMCA,2900 Whittier Blvd Los Angeles CA 90023,34.03095,-118.20898,629.0,167.0,796.0,0.85
Langley Senior Center,400 W Emerson Ave Monterey Park CA 91754,34.06571,-118.12809,801.0,276.0,1077.0,0.67
Las Palmas Intermediate School,641 N Lark Ellen Ave Covina CA 91722,34.09091,-117.91826,760.0,121.0,881.0,1.27
Las Virgenes Unified School District,4111 Las Virgenes Rd Calabasas CA 91302,34.13491,-118.70322,,,,
Laurel Elementary School,925 N Hayworth Ave Los Angeles CA 90046,34.08766,-118.36291,660.0,213.0,873.0,2.65
Stevenson Park,17400 Lysander Dr Carson CA 90746,33.87258,-118.25846,633.0,128.0,761.0,0.83
Lawndale Elementary School District,4161 W 147th St Lawndale CA 90260,33.89857,-118.34804,660.0,69.0,729.0,0.77
Leland R Weaver Library,4035 Tweedy Blvd South Gate CA 90280,33.94409,-118.20158,648.0,544.0,1192.0,2.98
Selma Avenue Elementary School,6611 Selma Ave Los Angeles CA 90028,34.10046,-118.33438,634.0,109.0,743.0,1.92
Lennox Park,10828 Condon Ave Lennox CA 90304,33.93739,-118.35884,660.0,75.0,735.0,0.97
Ranch Hills Elementary School,2 Trabuco Pl Pomona CA 91766,34.03577,-117.78516,637.0,105.0,742.0,0.0
True Friendship Missionary Baptist Church,7901 S Van Ness Ave Inglewood CA 90305,33.96679,-118.31806,638.0,140.0,778.0,1.65
Los Angeles Southwest College,1600 W Imperial Hwy Los Angeles CA 90047,33.92881,-118.30608,642.0,94.0,736.0,0.97
Limerick Avenue Elementary School,8530 Limerick Ave Winnetka CA 91306,34.22552,-118.5821,703.0,208.0,911.0,2.68
Lincoln Avenue Community Church,1547 Lincoln Ave Pomona CA 91767,34.07117,-117.71997,783.0,129.0,912.0,0.85
Van Gogh Charter Elementary,17160 Van Gogh St Granada Hills CA 91344,34.30553,-118.50587,644.0,251.0,895.0,0.45
Lincoln Elementary School,2223 Plant Ave Redondo Beach CA 90278,33.88114,-118.37135,679.0,178.0,857.0,1.4
San Pedro Service Center,769 W 3rd St San Pedro CA 90731,33.74126,-118.2938,644.0,184.0,828.0,2.57
Palmdale Cultural Center,38350 Sierra Hwy Palmdale CA 93550,34.57868,-118.1162,646.0,244.0,890.0,1.57
Pico Rivera Library,9001 Mines Ave Pico Rivera CA 90660,33.99202,-118.08927,647.0,90.0,737.0,0.68
Mark Twain Middle School,2224 Walgrove Ave Los Angeles CA 90066,33.99982,-118.448,647.0,98.0,745.0,0.67
Lindero Canyon Middle School,5844 Larboard Ln Agoura Hills CA 91301,34.15724,-118.7859,1232.0,357.0,1589.0,0.8
Little Sisters of the Poor,2100 S Western Ave San Pedro CA 90732,33.72475,-118.3107,1115.0,995.0,2110.0,1.7
Pasadena City Hall,100 Garfield Ave Pasadena CA 91101,34.14789,-118.14386,648.0,462.0,1110.0,1.77
Sanctuary for Spiritual Living,5446 N Citrus Ave Covina CA 91722,34.10675,-117.89021,648.0,217.0,865.0,0.53
Lockwood Avenue Elementary School,4345 Lockwood Ave Los Angeles CA 90029,34.08904,-118.28888,984.0,152.0,1136.0,0.9
Logan Street Elementary School,1711 W Montana St Los Angeles CA 90026,34.07881,-118.25773,891.0,379.0,1270.0,1.58
Malibu Bluffs Park,24250 Pacific Coast Hwy Malibu CA 90265,34.03394,-118.70392,650.0,245.0,895.0,1.07
Loma Alta Park,3330 Lincoln Ave Altadena CA 91001,34.20329,-118.15883,761.0,215.0,976.0,1.12
Monte Vista Elementary School,1615 Eldred Ave West Covina CA 91790,34.08185,-117.93985,651.0,100.0,751.0,0.02
Lomita Library,24200 Narbonne Ave Lomita CA 90717,33.80527,-118.31912,899.0,793.0,1692.0,2.65
Wat Thai Temple,12909 Cantara St North Hollywood CA 91605,34.2201,-118.41491,652.0,214.0,866.0,2.55
Long Beach City College,4901 E Carson St Long Beach CA 90808,33.83279,-118.13478,777.0,221.0,998.0,0.92
Roosevelt Middle School,1200 E Alondra Blvd Compton CA 90221,33.88808,-118.21027,652.0,90.0,742.0,0.38
Longfellow Elementary School,1065 E Washington Blvd Pasadena CA 91104,34.16942,-118.12889,921.0,351.0,1272.0,2.58
Venice United Methodist Church,1020 Victoria Ave Venice CA 90291,33.99564,-118.45414,653.0,380.0,1033.0,1.8
Loreto Street Elementary School,3408 Arroyo Seco Ave Los Angeles CA 90065,34.08673,-118.21634,769.0,126.0,895.0,1.1
The Riveter Marina Del Rey,4505 Glencoe Ave Marina Del Rey CA 90292,33.98372,-118.43484,654.0,114.0,768.0,2.0
Seaside Elementary School,4651 Sharynne Ln Torrance CA 90505,33.82112,-118.36364,654.0,250.0,904.0,0.2
Los Angeles Bahai Center,5755 Obama Blvd Los Angeles CA 90016,34.02196,-118.37127,719.0,217.0,936.0,1.78
Los Angeles City College,855 N Vermont Ave Los Angeles CA 90029,34.08923,-118.2929,906.0,455.0,1361.0,0.37
Los Angeles City Council-Hollywood District,6501 Fountain Ave Los Angeles CA 90028,34.09465,-118.33058,722.0,155.0,877.0,0.98
Smith Park,6016 Rosemead Blvd Pico Rivera CA 90660,33.99097,-118.09,657.0,242.0,899.0,0.72
Plaza West Covina,112 Plaza Dr West Covina CA 91790,34.07023,-117.93152,657.0,778.0,1435.0,0.73
Los Angeles Pierce College,6201 Winnetka Ave Woodland Hills CA 91371,34.18241,-118.57103,,,,
Melrose Elementary School,731 N Detroit St Los Angeles CA 90046,34.08426,-118.34542,659.0,114.0,773.0,1.8
Los Feliz Elementary School,1740 N New Hampshire Ave Los Angeles CA 90027,34.10281,-118.293,851.0,422.0,1273.0,2.55
Lou Costello Recreation Center,3141 E Olympic Blvd Los Angeles CA 90023,34.02058,-118.21068,675.0,92.0,767.0,1.33
Tulita Elementary School,1520 S Prospect Ave Redondo Beach CA 90277,33.82076,-118.37552,662.0,143.0,805.0,0.17
Loyola Marymount University,1 Loyola Marymount University Dr Los Angeles CA 90045,33.97077,-118.41923,773.0,310.0,1083.0,2.53
Marine Avenue Park,1625 Marine Ave Manhattan Beach CA 90266,33.89504,-118.38451,665.0,426.0,1091.0,2.22
Pierce Brothers Valley Oaks Memorial Park,5600 Lindero Canyon Rd Westlake Village CA 91362,34.15248,-118.79996,665.0,632.0,1297.0,1.62
Lutheran Church of the Master,725 E Ave J Lancaster CA 93535,34.69007,-118.11679,949.0,189.0,1138.0,0.45
Luxe Sunset Boulevard Hotel,11461 Sunset Blvd Los Angeles CA 90049,34.0728,-118.4686,946.0,782.0,1728.0,2.22
Madison Elementary School,2200 Mackay Ln Redondo Beach CA 90278,33.87527,-118.36825,758.0,146.0,904.0,1.22
Madrona Middle School,21364 Madrona Ave Torrance CA 90503,33.8346,-118.34432,981.0,283.0,1264.0,0.95
Newhall Community Center,22421 Market St Newhall CA 91321,34.38008,-118.52626,671.0,89.0,760.0,0.38
Magnolia Science Academy 1,18220 Sherman Way Reseda CA 91335,34.20084,-118.53016,,,,
Malaga Cove Library,2400 Via Campesina Palos Verdes Estates CA 90274,33.79863,-118.38915,756.0,301.0,1057.0,0.58
Simons Middle School,900 E Franklin Ave Pomona CA 91766,34.04043,-117.73853,673.0,93.0,766.0,1.67
Manhattan Beach Library,1320 Highland Ave Manhattan Beach CA 90266,33.8869,-118.41038,1031.0,1463.0,2494.0,1.98
Mann Elementary School,501 E Acacia Ave Glendale CA 91205,34.13548,-118.24896,803.0,182.0,985.0,0.92
Manual Arts Senior High School,4131 S Vermont Ave Los Angeles CA 90037,34.00882,-118.29217,987.0,144.0,1131.0,3.47
St Mary's Catholic Church,1600 E Ave R4 Palmdale CA 93550,34.5684,-118.10014,675.0,235.0,910.0,1.95
Rosemont Middle School,4725 Rosemont Ave La Crescenta CA 91214,34.22581,-118.23619,676.0,163.0,839.0,0.98
Our Community School,10045 Jumila Ave Chatsworth CA 91311,34.25268,-118.56392,677.0,152.0,829.0,0.75
Marina Manor Senior Apartments 1,3401 Via Dolce Marina Del Rey CA 90292,33.97918,-118.46262,732.0,396.0,1128.0,1.63
Union Station East,811 N Vignes St Los Angeles CA 90012,34.05545,-118.23247,677.0,456.0,1133.0,0.0
Marine Park,1406 Marine St Santa Monica CA 90405,34.00569,-118.4668,781.0,332.0,1113.0,1.7
Virginia Road Elementary School,2925 Virginia Rd Los Angeles CA 90016,34.02816,-118.33976,679.0,117.0,796.0,0.25
Rancho Los Amigos National Rehabilitation Center,7601 E Imperial Hwy Downey CA 90242,33.92933,-118.15859,679.0,82.0,761.0,0.53
Marvin Avenue Elementary School,2411 S Marvin Ave Los Angeles CA 90016,34.03559,-118.36432,710.0,144.0,854.0,2.27
Masjid Umar Ibn Al-Khattab,1025 Exposition Blvd Los Angeles CA 90007,34.0186,-118.29245,840.0,155.0,995.0,1.98
Mason Recreation Center,10500 Mason Ave Chatsworth CA 91311,34.26126,-118.57938,811.0,678.0,1489.0,2.5
Oakwood Recreation Center,767 California Ave Venice CA 90291,33.99468,-118.46376,683.0,145.0,828.0,0.93
Masonic Homes of California,1650 E Old Badillo St Covina CA 91724,34.08499,-117.8567,926.0,454.0,1380.0,1.02
Masonic Lodge,1900 N Vermont Ave Los Angeles CA 90027,34.1057,-118.29149,1131.0,886.0,2017.0,1.62
Pacoima Library,13605 Van Nuys Blvd Pacoima CA 91331,34.26129,-118.42932,685.0,141.0,826.0,1.7
Maurice Sendak Elementary School,11414 W Tiara St North Hollywood CA 91601,34.17842,-118.37983,1098.0,162.0,1260.0,2.68
Norwalk Presbyterian Church,11345 Rosecrans Ave Norwalk CA 90650,33.90275,-118.09183,688.0,94.0,782.0,1.2
Raymond Avenue Elementary School,7511 S Raymond Ave Los Angeles CA 90044,33.97169,-118.29928,689.0,69.0,758.0,2.9
Mayberry Street Elementary School,2414 Mayberry St Los Angeles CA 90026,34.08421,-118.26495,944.0,297.0,1241.0,1.95
Monte Vista Grove Homes,2889 San Pasqual St Pasadena CA 91107,34.13859,-118.09137,689.0,205.0,894.0,0.0
Mayflower Gardens,6570 W Ave L12 Lancaster CA 93536,34.64932,-118.24668,886.0,203.0,1089.0,0.65
Powell Academy for Success,150 Victoria St Long Beach CA 90805,33.86436,-118.20326,694.0,131.0,825.0,0.58
McCambridge Recreation Center,1515 N Glenoaks Blvd Burbank CA 91504,34.19324,-118.32073,1083.0,410.0,1493.0,0.93
San Gabriel Comm Recreation Cntr,250 S Mission Dr San Gabriel CA 91766,34.09911,-118.10932,695.0,535.0,1230.0,1.02
Zev Yaroslavsky Family Support Center,7555 Van Nuys Blvd Van Nuys CA 91405,34.20824,-118.44921,696.0,206.0,902.0,2.72
Memorial Park,320 N Orange Ave Azusa CA 91702,34.12666,-117.91313,977.0,204.0,1181.0,0.9
Mendoza Center,851 S Hamilton Blvd Pomona CA 91766,34.05171,-117.764,740.0,200.0,940.0,1.58
Messiah Lutheran Church,10711 Paramount Blvd Downey CA 90241,33.94726,-118.13506,753.0,142.0,895.0,1.15
Pasadena City College,1570 E Colorado Blvd Pasadena CA 91106,34.14401,-118.11919,699.0,330.0,1029.0,2.32
Sylmar Recreation Center,13109 Borden Ave Sylmar CA 91342,34.30822,-118.44583,701.0,77.0,778.0,1.32
Millikan Middle School,5041 Sunnyslope Ave Sherman Oaks CA 91423,34.16352,-118.42849,1625.0,961.0,2586.0,3.18
Mint Canyon Moose Lodge,18000 Sierra Hwy Santa Clarita CA 91351,34.42339,-118.45017,816.0,252.0,1068.0,1.58
Oak Street Elementary School,633 S Oak St Inglewood CA 90301,33.95538,-118.36633,703.0,105.0,808.0,2.93
Miraleste Intermediate School,29323 Palos Verdes Dr Rancho Palos Verdes CA 90275,33.75346,-118.32903,855.0,222.0,1077.0,0.48
Torrance Elementary School,2125 Lincoln Ave Torrance CA 90501,33.82416,-118.32167,705.0,123.0,828.0,0.42
Monrovia Community Center,119 W Palm Ave Monrovia CA 91016,34.14949,-118.00187,1466.0,598.0,2064.0,1.9
Willow Adult Education Center,14101 Nelson Ave La Puente CA 91746,34.04378,-117.97938,707.0,197.0,904.0,0.42
Rosemont Pavilion,700 Seco St Pasadena CA 91103,34.15682,-118.16411,707.0,724.0,1431.0,0.27
Walteria Park,3855 W 242nd St Torrance CA 90505,33.80471,-118.35361,707.0,614.0,1321.0,0.82
Montebello Senior Citizen Center,115 S Taylor Ave Montebello CA 90640,34.01036,-118.1146,714.0,240.0,954.0,2.07
Motion Picture & TV Fund,23388 Mulholland Dr Woodland Hills CA 91364,34.15686,-118.63573,1023.0,294.0,1317.0,1.22
Mount Carmel Recreation Center,830 W 70th St Los Angeles CA 90044,33.97622,-118.2877,794.0,78.0,872.0,1.1
Mountainview Elementary School,22201 Cypress Pl Saugus CA 91390,34.47235,-118.52354,1061.0,271.0,1332.0,0.88
Mountview Retirement Home,2640 Honolulu Ave Montrose CA 91020,34.2089,-118.23672,866.0,111.0,977.0,0.92
Roscomare Road Elementary School,2425 Roscomare Rd Los Angeles CA 90077,34.11959,-118.46402,720.0,257.0,977.0,1.08
Northridge Academy Senior High School,9601 Zelzah Ave Northridge CA 91325,34.24522,-118.52444,722.0,151.0,873.0,3.02
New Life Church of the Nazarene,10650 Reseda Blvd Porter Ranch CA 91326,34.26419,-118.5352,726.0,293.0,1019.0,2.02
Nativity Catholic Church,3801 Tyler Ave El Monte CA 91731,34.07876,-118.03348,832.0,162.0,994.0,0.82
Neff Park Barn,14300 San Cristobal Dr La Mirada CA 90638,33.89825,-118.02599,948.0,196.0,1144.0,0.82
Yorkdale Elementary School,5657 Meridian St Los Angeles CA 90042,34.12091,-118.19413,731.0,306.0,1037.0,2.07
Our Lady of Perpetual Help Church,23045 Lyons Ave Newhall CA 91321,34.38056,-118.5368,731.0,115.0,846.0,1.27
Palm Park,5703 Palm Ave Whittier CA 90601,33.99092,-118.05626,735.0,148.0,883.0,0.12
Vista Grande Elementary School,7032 Purpleridge Dr Rancho Palos Verdes CA 90275,33.77106,-118.40207,737.0,238.0,975.0,0.45
New Philadelphia AME Church,6380 Orange Ave Long Beach CA 90805,33.87044,-118.17695,1141.0,258.0,1399.0,2.25
Newcomb Academy,3351 Val Verde Ave Long Beach CA 90808,33.81621,-118.08005,829.0,131.0,960.0,0.05
Palmdale Courthouse,38256 Sierra Hwy Palmdale CA 93550,34.57732,-118.11618,741.0,110.0,851.0,0.72
Rotary Plaza,5100 Overland Ave Culver City CA 90230,34.00613,-118.39433,746.0,204.0,950.0,1.9
Nogales High School,401 Nogales St La Puente CA 91744,34.00946,-117.8888,819.0,137.0,956.0,1.32
Normandale Recreation Center,22400 Halldale Ave Torrance CA 90501,33.8229,-118.30109,808.0,143.0,951.0,1.32
Normandie Senior Housing,6301 S Normandie Ave Los Angeles CA 90044,33.98194,-118.30057,830.0,105.0,935.0,1.95
St Mary in Palms,3647 Watseka Ave Los Angeles CA 90034,34.02745,-118.39943,754.0,347.0,1101.0,4.42
North High School,3620 W 182nd St Torrance CA 90504,33.86531,-118.33604,766.0,237.0,1003.0,1.15
Wilmington Park Elementary School,1140 Mahar Ave Wilmington CA 90744,33.78622,-118.24618,755.0,43.0,798.0,0.28
North Hollywood Recreation Center,11430 Chandler Blvd North Hollywood CA 91601,34.16759,-118.37997,1080.0,565.0,1645.0,2.83
Pinewood Avenue Elementary,10111 Silverton Ave Tujunga CA 91042,34.25315,-118.28511,759.0,222.0,981.0,0.57
Van Ness Recreation Center,5720 2nd Ave Los Angeles CA 90043,33.99064,-118.31873,759.0,84.0,843.0,1.92
Stricklin / Snively Mortuary,1952 Long Beach Blvd Long Beach CA 90806,33.79283,-118.18892,763.0,143.0,906.0,0.75
Whittier Union High School District,9401 Painter Ave Whittier CA 90605,33.95284,-118.04534,764.0,110.0,874.0,1.93
Occidental College,1600 Campus Rd Los Angeles CA 90041,34.12958,-118.21069,1055.0,220.0,1275.0,0.7
Santa Monica Community College,1510 Pico Blvd Santa Monica CA 90405,34.01639,-118.47481,769.0,310.0,1079.0,3.27
Old Town Newhall Library,24500 Main St Santa Clarita CA 91321,34.38162,-118.53028,955.0,810.0,1765.0,1.0
Westminster Avenue Elementary School,1010 Abbot Kinney Blvd Venice CA 90291,33.99161,-118.4722,769.0,207.0,976.0,1.05
West Los Angeles College,9000 Overland Avenue Culver City CA 90230,34.00423,-118.38716,770.0,199.0,969.0,0.62
Olympic High School,721 Ocean Park Blvd Santa Monica CA 90405,34.00681,-118.47723,914.0,511.0,1425.0,1.42
Warren Lane Elementary School,2602 W 79th St Inglewood CA 90305,33.96711,-118.32317,774.0,181.0,955.0,2.3
South Gate Park Sports Center,9520 Hildreth Ave South Gate CA 90280,33.94611,-118.18668,775.0,393.0,1168.0,2.08
West Valley Library,19036 Vanowen St Reseda CA 91335,34.19335,-118.54808,778.0,357.0,1135.0,3.82
Whitcomb Continuation High School,350 W Mauna Loa Ave Glendora CA 91740,34.12473,-117.86857,781.0,253.0,1034.0,1.0
Our Lady of the Holy Rosary School,7802 Vineland Ave Sun Valley CA 91352,34.21278,-118.36989,,,,
Our Savior Lutheran Church,512 W Duarte Rd Arcadia CA 91007,34.12626,-118.05031,1154.0,259.0,1413.0,1.25
West High School,20401 Victor St Torrance CA 90503,33.84677,-118.36888,783.0,307.0,1090.0,0.08
Ovrom Park Community Center,601 S San Fernando Blvd Burbank CA 91502,34.17689,-118.30368,844.0,209.0,1053.0,1.17
Parras Middle School,200 N Lucia Ave Redondo Beach CA 90277,33.84498,-118.37794,784.0,247.0,1031.0,0.93
Palisades Recreation Center,851 Alma Real Dr Pacific Palisades CA 90272,34.0422,-118.52458,1915.0,1233.0,3148.0,2.32
Palmdale Elks Lodge,2705 E Ave Q Palmdale CA 93550,34.58817,-118.08054,986.0,485.0,1471.0,1.38
Palmdale High School,2137 E Ave R Palmdale CA 93550,34.57273,-118.09211,984.0,181.0,1165.0,2.63
Palomares Park,499 E Arrow Hwy Pomona CA 91767,34.09026,-117.74173,1139.0,190.0,1329.0,1.52
Walnut Park Elementary School,2642 Olive St Walnut Park CA 90255,33.96762,-118.22383,797.0,145.0,942.0,1.4
Pan American Park,5157 Centralia St Long Beach CA 90808,33.84132,-118.13087,1013.0,411.0,1424.0,1.05
Park La Brea Activity Center,475 S Curson Ave Los Angeles CA 90036,34.06701,-118.35594,984.0,345.0,1329.0,2.53
Roy Romer Middle School,6501 Laurel Canyon Blvd North Hollywood CA 91606,34.18961,-118.39758,806.0,86.0,892.0,1.33
Winnetka Avenue Elementary School,8240 Winnetka Ave Winnetka CA 91306,34.21936,-118.57002,807.0,154.0,961.0,3.47
Stoner Avenue Elementary School,11735 Braddock Dr Culver City CA 90230,33.99525,-118.41326,808.0,136.0,944.0,1.07
Patrick Henry Middle School,17340 San Jose St Granada Hills CA 91344,34.25897,-118.51204,1135.0,334.0,1469.0,1.23
Rio Hondo Elementary School,11425 Wildflower Rd Arcadia CA 91006,34.10463,-118.02004,809.0,158.0,967.0,0.22
Peninsula Center Library,701 Silver Spur Rd Rolling Hills Estates CA 90274,33.77077,-118.37076,947.0,904.0,1851.0,0.97
Penmar Recreation Center,1341 Lake St Venice CA 90291,34.00653,-118.45569,823.0,193.0,1016.0,0.9
Petco,17919 Ventura Blvd Encino CA 91316,34.16465,-118.52261,832.0,375.0,1207.0,3.02
Pico Park Community Center,9528 Beverly Blvd Pico Rivera CA 90660,34.00736,-118.07276,905.0,170.0,1075.0,0.45
San Pedro Senior High School,1001 W 15th St Los Angeles CA 90731,33.73037,-118.29934,821.0,238.0,1059.0,3.37
Plummer Park Community Center,7377 Santa Monica Blvd West Hollywood CA 90046,34.09146,-118.35083,1924.0,1567.0,3491.0,2.32
The Proud Bird,11022 Aviation Blvd Los Angeles CA 90045,33.93561,-118.37764,834.0,103.0,937.0,2.1
YMCA Antelope Valley (Stanley Kleiner Activity Center),43001 10th St W Lancaster CA 93534,34.6644,-118.14893,842.0,315.0,1157.0,1.18
Villa-Parke Community Center,363 E Villa St Pasadena CA 91101,34.15457,-118.1429,843.0,183.0,1026.0,1.42
Sierra Park Elementary School,3170 Budau Ave Los Angeles CA 90032,34.08231,-118.16909,844.0,113.0,957.0,0.32
Redondo Beach North Library,2000 Artesia Blvd Redondo Beach CA 90278,33.87254,-118.37678,1158.0,1356.0,2514.0,1.78
Rimgrove Park,747 Rimgrove Dr La Puente CA 91744,34.03116,-117.92068,848.0,134.0,982.0,2.57
Riddick Youth Center,2634 Overland Ave Los Angeles CA 90064,34.03833,-118.42181,1050.0,535.0,1585.0,1.85
Sunland Elementary School,8350 Hillrose St Sunland CA 91040,34.26247,-118.31442,852.0,300.0,1152.0,1.4
Rio Norte Junior High School,28771 Rio Norte Dr Santa Clarita CA 91354,34.46013,-118.55859,1386.0,442.0,1828.0,1.63
Sunland Senior Citizen Center,8640 Fenwick St Sunland CA 91040,34.26112,-118.32147,859.0,374.0,1233.0,0.45
Robert Gross Park,2800 W Empire Ave Burbank CA 91504,34.19173,-118.3414,1277.0,656.0,1933.0,1.18
Robinson Park Recreation Center,1081 N Fair Oaks Ave Pasadena CA 91103,34.16324,-118.15212,1196.0,717.0,1913.0,1.1
Rockdale Elementary School,1303 Yosemite Dr Los Angeles CA 90041,34.13335,-118.19432,1115.0,315.0,1430.0,0.63
Rockpointe Clubhouse,22300 Devonshire St Chatsworth CA 91311,34.25701,-118.61365,993.0,475.0,1468.0,1.47
Rogers Middle School,365 Monrovia Ave Long Beach CA 90803,33.76677,-118.13161,1068.0,318.0,1386.0,1.03
Westchester Family YMCA,8016 Alverstone Ave Los Angeles CA 90045,33.96658,-118.39807,865.0,289.0,1154.0,2.52
Rosemead Community Recreation Center,3936 Muscatel Ave Rosemead CA 91770,34.07923,-118.07692,990.0,400.0,1390.0,0.02
Valley Korean United Church,10408 Balboa Blvd Granada Hills CA 91344,34.25974,-118.50186,872.0,931.0,1803.0,2.08
Rosemont Avenue Elementary School,421 Rosemont Ave Los Angeles CA 90026,34.07231,-118.26991,1083.0,84.0,1167.0,1.07
Treepeople,12601 Mullholland Dr Beverly Hills CA 90210,34.12923,-118.40657,874.0,421.0,1295.0,1.33
Rosewood STEM Magnet School,503 N Croft Ave Los Angeles CA 90048,34.08062,-118.37453,929.0,366.0,1295.0,2.68
Whitney High School,16800 Shoemaker Ave Cerritos CA 90703,33.8781,-118.05429,878.0,389.0,1267.0,1.75
Ross Snyder Recreation Center,1501 E 41st St Los Angeles CA 90011,34.00892,-118.24764,,,,
Thomas Jefferson Elementary School,1900 N 6th St Burbank CA 91504,34.19907,-118.32084,880.0,269.0,1149.0,0.55
Second Baptist Church,925 S Shamrock Ave Monrovia CA 91016,34.14166,-117.99115,880.0,137.0,1017.0,0.68
Rowley Park,13200 Van Ness Ave Gardena CA 90249,33.91265,-118.31779,1366.0,666.0,2032.0,1.4
Salazar Park,3864 Whittier Blvd Los Angeles CA 90023,34.0231,-118.19023,1070.0,169.0,1239.0,0.9
Wilshire Crest Elementary School,5241 W Olympic Blvd Los Angeles CA 90036,34.05799,-118.3436,891.0,158.0,1049.0,1.58
Sun Valley Library,7935 Vineland Ave Sun Valley CA 91352,34.21488,-118.37095,895.0,232.0,1127.0,2.78
Salt Lake Park,3401 E Florence Ave Huntington Park CA 90255,33.97275,-118.2056,1185.0,187.0,1372.0,1.45
San Dimas City Hall,245 E Bonita Ave San Dimas CA 91773,34.10709,-117.80339,1764.0,1520.0,3284.0,2.88
Village Lutheran Church,343 Church Lane Los Angeles CA 90049,34.06761,-118.46293,900.0,441.0,1341.0,2.12
San Gabriel High School,801 S Ramona St San Gabriel CA 91801,34.09243,-118.10973,,,,
St. Charles Borromeo Church,10800 Moorpark St North Hollywood CA 91602,34.15,-118.36605,907.0,1438.0,2345.0,4.33
San Pascual STEAM Magnet Elementary,815 San Pascual Ave Los Angeles CA 90042,34.11881,-118.17215,,,,
Sutherland Elementary School,1330 N Amelia Ave Glendora CA 91740,34.12114,-117.82019,920.0,192.0,1112.0,0.75
Santa Clarita Park,27285 Seco Canyon Rd Santa Clarita CA 91350,34.44666,-118.53543,1501.0,626.0,2127.0,1.15
Trinity Street Elementary,3736 Trinity St Los Angeles CA 90011,34.01212,-118.26934,926.0,101.0,1027.0,2.62
Santa Monica Public Library,601 Santa Monica Blvd Santa Monica CA 90401,34.01853,-118.49336,1369.0,2297.0,3666.0,4.27
Sato Academy,1100 Iroquois Ave Long Beach CA 90815,33.78013,-118.10525,,,,
Sharp Avenue Elementary School,13800 Pierce St Arleta CA 91331,34.25229,-118.43252,940.0,142.0,1082.0,2.38
